method,display_name,threshold,stored_min_score,class_sensitive_map50,class_sensitive_recall50,class_sensitive_precision50,localization_map50,localization_recall50,localization_precision50,run_dir
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.0,0.0156922228937741,0.2670749646367685,0.4810565635005336,0.18964973177658567,0.4196406826938722,0.528281750266809,0.20826759230041023,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.03,0.0156922228937741,0.2670749646367685,0.4810565635005336,0.1909755322529393,0.4196406826938722,0.528281750266809,0.20972354623450906,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.05,0.0156922228937741,0.26706023281774827,0.4807897545357524,0.1975010960105217,0.4195844884857809,0.5280149413020278,0.21690048224462954,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.08,0.0156922228937741,0.26651270360486773,0.4759871931696905,0.2608187134502924,0.41833923467391243,0.5232123799359658,0.28669590643274856,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.1,0.0156922228937741,0.2662875726042882,0.47385272145144075,0.29698996655518395,0.41768130052778807,0.5210779082177162,0.3265886287625418,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.12,0.0156922228937741,0.26596629196073723,0.47091782283884737,0.32468727005150844,0.41668633067463556,0.5181430096051227,0.35724797645327444,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.15,0.0156922228937741,0.2656069407433229,0.467982924226254,0.3597948717948718,0.41547321873983123,0.5149413020277481,0.3958974358974359,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.2,0.0156922228937741,0.26442735895416697,0.4613127001067236,0.4107864100736517,0.41230789225568154,0.5074706510138741,0.4518888096935139,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.3,0.0156922228937741,0.2598602100138032,0.4413020277481323,0.48277875072971393,0.40126819111073264,0.4850586979722519,0.5306479859894921,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),0.5,0.0156922228937741,0.23053935956650412,0.35832443970117395,0.6240706319702602,0.34429670259469436,0.39354322305229456,0.6854089219330854,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.0,0.0085429640511005,0.26470066758080674,0.46985058697972254,0.366875,0.41327671228277635,0.5157417289220918,0.40270833333333333,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.03,0.0085429640511005,0.2628553205010863,0.4621131270010672,0.41845856487074173,0.4098081916036066,0.5077374599786553,0.4597728920028992,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.05,0.0085429640511005,0.2606500449112619,0.45304162219850586,0.4609120521172638,0.40502242721476606,0.4978655282817503,0.506514657980456,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.08,0.0085429640511005,0.2590568244775415,0.4437033084311633,0.5012055455093429,0.39923228678208983,0.4869263607257204,0.5500301386377335,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.1,0.0085429640511005,0.25741299889119,0.43703308431163285,0.5175355450236967,0.3952057838971419,0.4797225186766275,0.568088467614534,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.12,0.0085429640511005,0.25431704580715647,0.4282283884738527,0.5318091451292246,0.3898110273628279,0.47038420490928495,0.5841616964877402,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.15,0.0085429640511005,0.2506595230829797,0.41595517609391675,0.5524450744153083,0.3818648289653337,0.4570437566702241,0.607016300496102,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.2,0.0085429640511005,0.24492928966677505,0.39967982924226253,0.5837879968823071,0.3709516875214022,0.439701173959445,0.642244738893219,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.3,0.0085429640511005,0.23031107659344272,0.35992529348986124,0.6360207449316361,0.3414195940056519,0.39567769477054426,0.6991984912776992,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),0.5,0.0085429640511005,0.1651038226222506,0.2371931696905016,0.7527519051651143,0.2369128978853889,0.25853788687299895,0.8204911092294666,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.0,0.0170491945297812,0.26416732271910603,0.474119530416222,0.1358147355548762,0.40052609487698665,0.5197438633938101,0.14888413329257108,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.03,0.0170491945297812,0.26416732271910603,0.474119530416222,0.1375280551040941,0.40052609487698665,0.5197438633938101,0.15076232489745375,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.05,0.0170491945297812,0.26416732271910603,0.474119530416222,0.1468109715796431,0.40052609487698665,0.5197438633938101,0.16093853271645736,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.08,0.0170491945297812,0.26401138549256653,0.47091782283884737,0.19977362761743067,0.39990979846681113,0.5165421558164355,0.21912846632710808,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
