batch_image_index,gt_label,pred_label,score,iou
10,1,1,0.4155571371258201,0.6409321467515786
10,1,1,0.3422229937005371,0.5249309698452052
10,1,1,0.3149631650835958,0.5130793020113326
10,4,4,0.312433954999049,0.5676402423007443
10,1,1,0.31072742083841,0.503705473120678
10,1,1,0.3066923187239842,0.5291763936594264
10,1,1,0.2966219555221015,0.537289276978817
10,4,4,0.2909500932759239,0.5402040813534671
10,4,4,0.2886169544397889,0.6585277859727788
10,1,1,0.2828218757038563,0.6754239442247779
10,1,1,0.2798267508908867,0.5613169976011073
10,4,4,0.2378815658916209,0.5066506168221563
10,1,1,0.2253279130911172,0.7315915843305568
10,4,4,0.2133726357083718,0.5419514580827254
10,5,5,0.1994735121102136,0.6202307976682522
10,4,4,0.1900907982827472,0.5997501305325514
10,1,1,0.1464575511440424,0.5155483806573599
10,1,1,0.142263304808363,0.5304210327350779
10,4,4,0.134446321364958,0.6300155071732488
10,1,1,0.1225277418186082,0.6044984753937591
10,4,4,0.1204315347899563,0.5290193472368473
10,1,1,0.1154139121988202,0.5954806648201951
10,4,4,0.1038883785752654,0.563772375303567
10,1,1,0.092512534469669,0.6606155422162208
10,1,1,0.0800159212824349,0.5507302078466759
10,1,1,0.0662730712348769,0.5694034844021634
10,1,1,0.0403310545108714,0.5012642452404295
10,1,1,0.0119205238983362,0.5797834809541247
11,2,2,0.4484970017307976,0.5040936080509684
11,1,1,0.4101256495242031,0.5171296763671565
11,1,1,0.3699259497437663,0.5674794349365813
11,1,1,0.3331327056310055,0.6665849496451802
11,1,1,0.3049057617855053,0.55468747860478
11,1,1,0.2938626533624942,0.5003785571376795
11,1,1,0.2903237406415029,0.5333503175924342
11,4,4,0.287947071408463,0.5396765991149484
11,4,4,0.2867141420961058,0.7286674122464769
11,1,1,0.2785494850022621,0.5119000757459544
11,3,2,0.2683119536653208,0.516629338385583
11,1,1,0.2669504832815201,0.5369079218536085
11,4,4,0.2528834168556551,0.634866771707414
11,1,1,0.2502662445239013,0.6231715327290439
11,1,1,0.24972646503929,0.5077918700655585
11,1,1,0.2362008666944137,0.522547019322194
11,4,4,0.2347194403969598,0.5445537697741114
11,1,1,0.2346081182704435,0.58429139380969
11,4,4,0.2288512345977967,0.5285404756375118
11,1,1,0.2258360272376963,0.6549236295446905
11,1,1,0.2250301373416844,0.543536424302705
11,1,1,0.2229455649165931,0.5962147262809333
11,1,1,0.2121952873921766,0.6201941126858715
11,4,4,0.2121012047648885,0.5855958558012762
11,4,4,0.1994554766993237,0.6618452873908242
11,1,1,0.1970078996794856,0.5018315239535294
11,1,4,0.1933583098185622,0.554495181638003
11,1,1,0.1849989905074378,0.5437109316856046
11,1,1,0.1780731072002946,0.5634151661913066
11,1,1,0.1777798402630575,0.5095262247998955
11,1,1,0.1769824542844053,0.539145096483295
11,4,4,0.1747886179008194,0.8434819229524307
11,1,1,0.17066752598589,0.5181048183514602
11,1,1,0.1684541660320713,0.6225903293838686
11,1,1,0.1668551691798923,0.5160856069199392
11,1,1,0.1485769411448232,0.5380752665580751
11,4,4,0.1473720894177038,0.7114886380636664
12,4,4,0.3810191110462197,0.6156755248139715
12,4,4,0.3330650267758318,0.5825605389860173
12,4,4,0.324863846672325,0.5191350941594356
12,4,4,0.3245775128121727,0.530878802231289
12,1,1,0.3215274878297942,0.5268573276318226
12,4,4,0.2791424957704796,0.6728375211675107
12,5,4,0.2783666451061743,0.508395217626995
12,4,4,0.2658731682862927,0.5252992364592523
12,2,1,0.2652295886091354,0.5138415382517392
12,4,4,0.2610728403434321,0.7092524693816387
12,4,4,0.2554936290469399,0.5921001159396516
12,1,1,0.2481781146289664,0.5152015877918349
12,4,4,0.2433455518601325,0.6019836323070559
12,4,4,0.2401253813378706,0.5292162091469732
12,4,3,0.2396741238504546,0.5149146134041189
12,1,1,0.2365949542760645,0.6748148866525667
12,5,4,0.2341240719037692,0.6031165823361513
12,1,1,0.2285571807846708,0.79241082246601
12,1,1,0.2222312911202278,0.5363710708098495
12,1,1,0.2211440767422417,0.5450793324479012
12,4,4,0.2185602474967101,0.6151569626894646
12,1,1,0.2129128737798129,0.6417145386131483
12,1,1,0.2100529274987136,0.6576287590688421
12,1,1,0.2032575153926496,0.5650228762297618
12,5,4,0.2005198377792815,0.612823539714514
12,1,1,0.1992202198889816,0.5868764287701632
12,1,1,0.1946984815771993,0.568694144145363
12,1,1,0.1946425919892603,0.5477800080632776
12,1,1,0.1935249426311451,0.5572375973163551
12,4,4,0.1822353807011749,0.6589895941712237
12,1,1,0.1753928380413436,0.5175840686319321
12,4,4,0.1722733205377616,0.5408750938826746
12,1,1,0.1612557186753352,0.5278727233331196
12,1,1,0.1528943532362655,0.6108928711756948
12,4,4,0.1506718459421715,0.5202535909676641
12,1,1,0.1497033619623214,0.7477174702297664
13,1,1,0.4365707035577429,0.7755836973055723
13,2,2,0.4179306824734423,0.8694189951437119
13,1,1,0.4116233358792663,0.8198669850479691
13,1,1,0.3849455028045691,0.6849334247087119
13,2,3,0.3791453687236427,0.9025776431135989
13,1,1,0.3488026223532665,0.6450110767768125
13,1,1,0.3274927885056445,0.7781182358190153
13,4,4,0.3063565066600708,0.6980152627069608
13,1,1,0.3028266509892659,0.7372678333518281
13,1,1,0.3020981064645573,0.8341960364671307
13,2,3,0.2749236065056069,0.7893557585587125
13,1,1,0.2745647191590155,0.6727102651890418
13,1,1,0.2454287637373882,0.5440920521790408
13,1,1,0.232002312377246,0.5638040922808973
13,1,1,0.2092091539659329,0.7424505453960055
13,1,1,0.204976794521342,0.6793508617191665
13,1,1,0.196490510449397,0.8419560069979712
13,1,1,0.189250143734856,0.6894806173471697
13,1,1,0.1635689867688542,0.7486845733541435
13,1,1,0.1222419564285459,0.7775358358369028
13,1,1,0.1072437246410438,0.64911390373105
13,1,1,0.0921699145264272,0.6255334329044131
13,1,1,0.0727205706374241,0.5615243268268927
13,1,1,0.0253623977151577,0.5251809822289772
14,1,1,0.6212819482391314,0.8989190815223439
14,4,4,0.5359340016298366,0.8154009377493501
14,4,3,0.5301782759860721,0.9728029224746289
14,4,4,0.5256686835616521,0.8366930499366748
14,1,1,0.5238831054955494,0.8555543896418679
14,4,4,0.5104673828144963,0.8826013037083815
14,1,1,0.4315256340321365,0.7488267356402947
14,1,1,0.4309445075064092,0.7877945338877588
14,3,4,0.430850306202896,0.6775983902286523
14,1,1,0.4245480574179382,0.899151243689023
14,1,1,0.4225499598441855,0.7334669883047518
14,4,4,0.4141275663976509,0.8991700888127152
14,1,1,0.4088878329518143,0.766564474783909
14,4,4,0.4039368094494434,0.8330993598023548
14,1,1,0.3997275504808334,0.8578892080387304
14,1,1,0.3921148850720812,0.8737340471226939
14,4,4,0.356364542232805,0.5702140270941913
14,1,1,0.341250092654611,0.8576222986569003
14,1,1,0.3373122911645685,0.7871446806771548
14,1,1,0.3256372065930991,0.6163559756765109
14,1,1,0.3244771288118518,0.6576544029231695
14,1,1,0.301910016435733,0.6222051749438982
14,1,1,0.2989382191982803,0.6662590275208158
14,1,1,0.2820545562311248,0.6975914550586596
14,1,1,0.2582019496038444,0.5941011045052319
14,1,1,0.2511973109008694,0.6832920031292962
14,1,1,0.2338624310494375,0.643144246526876
14,1,1,0.2251842808788627,0.5265367757069322
14,1,1,0.1361486994064664,0.8247387255125107
14,1,1,0.120786525829262,0.5305554166473143
14,1,1,0.0633273520341115,0.6979369820569321
14,1,1,0.0497408345945453,0.6918157391296337
14,1,1,0.0484452592743464,0.6784414980741176
14,1,1,0.0284896659401699,0.6317992302199805
14,1,1,0.0200239510992949,0.6215864734866233
15,4,4,0.5789494136401088,0.923185917886646
15,1,1,0.5553441090237873,0.9216813076412591
15,1,1,0.5131997980077231,0.8301389476876025
15,1,1,0.5113283615456637,0.7362694278653389
15,1,1,0.4865080728040833,0.8614937787332668
15,4,4,0.4614989576064962,0.8550455625870973
15,1,1,0.4492270922485993,0.8145912680139111
15,4,4,0.440905695621107,0.8716587334130025
15,1,1,0.4184955442891331,0.9126142674761167
15,4,4,0.4127136079998206,0.9267477152738874
15,4,4,0.3778186771552839,0.8496109339622603
15,1,1,0.3719314352201454,0.9027116383348576
15,2,3,0.3403562585974879,0.8310159502264378
15,1,1,0.3096496269110419,0.7813343923507873
15,1,1,0.2963541500021022,0.6064661295508854
15,4,4,0.2339816893929961,0.7438315143000854
15,1,1,0.2306801600871625,0.8699886665966958
15,1,1,0.2004139532564993,0.6708554350786339
15,1,1,0.1815043464357297,0.7462597413507507
15,1,1,0.1676976228600174,0.7361108350112835
15,4,4,0.0699167057033642,0.5670138508032047
16,5,4,0.5785131945384534,0.8479968712419027
16,1,1,0.5264253454728168,0.7646974987608537
16,1,1,0.513568426068111,0.8703313109133141
16,5,4,0.5119249355392259,0.7757174764887482
16,1,1,0.5114470438720652,0.8537275568949386
16,1,1,0.4680462463707988,0.796548587241892
16,4,4,0.4665794341043802,0.8083418294459361
16,1,1,0.4560779876557375,0.8642748032055229
16,1,1,0.4536479794659749,0.8083660526633106
16,1,1,0.4492246633066434,0.8058731366658416
16,4,4,0.4281343045081291,0.7756275469315593
16,1,1,0.4144549919617391,0.6481647945370771
16,1,1,0.4144119517174549,0.7673256079983083
16,1,1,0.4142019901575463,0.8091814959883983
16,4,4,0.4098215101237493,0.7386384775166146
16,1,1,0.4079961241359236,0.7377783832703939
16,4,4,0.3959298781609421,0.918672716104624
16,4,4,0.3958955785591427,0.8350426517719016
16,1,1,0.3895493945188793,0.7267411175152638
16,1,1,0.3819705331268339,0.7290252210237665
16,1,1,0.3798078814504745,0.752134547666005
16,1,1,0.376968045399523,0.835540619954209
16,1,1,0.3591600795428263,0.6751246863286794
16,1,1,0.3566837511802085,0.8612354073841887
16,1,1,0.3443040829407982,0.7276326071079046
16,1,1,0.3410841275814146,0.8855888872970755
16,1,1,0.3267219132746847,0.9553584143684068
16,1,1,0.3203729571452353,0.6989520742042781
16,1,1,0.319218786409441,0.7420154535398347
16,4,4,0.2919980543802881,0.764461168175022
16,1,1,0.2901961279300106,0.7897180671010147
16,1,1,0.2838255163149576,0.7058633083741879
16,1,1,0.2827991931139385,0.7885398856488178
16,1,1,0.2777281388917108,0.6395321014168066
16,1,1,0.276187095917923,0.7166936281571749
16,1,1,0.2709463440512538,0.5456929922919339
16,1,1,0.2636057014211573,0.6080731902717964
16,4,4,0.2526322106450185,0.5855537269455405
16,1,1,0.2521957522275285,0.7359406863544063
16,1,1,0.2512401123578608,0.5291092522473669
16,1,1,0.2404746958974028,0.75608839450139
16,1,1,0.2358241274311564,0.5610550844973037
16,1,1,0.2255938593904603,0.764985060887336
16,1,1,0.2224224583702615,0.6250391868463461
16,1,1,0.2107509928831482,0.7892625170639406
16,2,2,0.2105074930337193,0.6999117932355561
16,1,1,0.2095296403403193,0.6259388954536582
16,1,1,0.2085242395931446,0.7164582982919794
16,1,1,0.205790779968082,0.8444439644327988
16,1,1,0.2020107045257982,0.7517631974730463
16,1,1,0.1890905093394484,0.6636754412508263
16,4,4,0.187768730678949,0.5681423819711814
16,4,4,0.1785624667696554,0.7200444637810015
16,1,1,0.1727452601250239,0.6071180277781542
16,1,1,0.1465412536178763,0.6365158009667647
16,1,1,0.146531976241192,0.5313658343601717
16,1,1,0.1439550721993971,0.6985221469123244
16,1,1,0.1391250299849798,0.7637612065492815
16,1,1,0.125790854112965,0.8503850984160963
16,1,1,0.1226981447040804,0.5208127172658212
16,1,1,0.0617772733191176,0.8592357675710731
16,1,1,0.0547105647651272,0.755589223757395
16,1,1,0.0480880642717418,0.5570472275195825
16,4,4,0.0452128277870636,0.5347226593087623
17,4,4,0.5488172088428426,0.8837601048485425
17,4,4,0.5140102711953024,0.8410968636498627
17,4,4,0.4811757000166766,0.8094584614384656
17,5,4,0.4516112487933244,0.9200949896784404
17,4,4,0.4484589782971397,0.8154832614018386
17,4,4,0.4311737729779782,0.8355064144504534
17,4,4,0.4306839592781388,0.9039125909610024
17,4,4,0.4141318443291664,0.7264465653973546
17,2,3,0.4036225754967722,0.8958468788788732
17,4,4,0.3707121732533608,0.7568013989902164
17,4,4,0.3239548434932325,0.7842128954996025
17,4,4,0.3021759677031289,0.6986824844004889
17,1,1,0.2834284462457893,0.8939952620411444
17,1,1,0.2639539951587778,0.6742197284146789
17,1,1,0.2299540322696766,0.7270096563850057
17,4,4,0.212112435331369,0.6475313270075733
17,4,4,0.2110227057323429,0.8743094949382314
17,4,4,0.2079493915516153,0.6055228642618289
17,1,1,0.1722719246809118,0.5344038534969558
17,1,1,0.1310652902075916,0.6364464514312107
17,4,4,0.127929164287214,0.6670087511438042
17,1,1,0.0743601802827632,0.5267865299750725
17,4,4,0.0597468786728674,0.6399052592941176
17,4,4,0.0496344024086096,0.5057268255408506
17,1,1,0.0305983047329992,0.5135563251289169
17,1,1,0.0063585055578421,0.8187940561360417
18,1,1,0.6051946694132759,0.8636260378440249
18,1,1,0.463130648757084,0.7956382724083061
18,3,3,0.4279535879640897,0.7684069105251671
18,1,1,0.3700749642975937,0.7807620857638679
18,2,2,0.336141286948792,0.7661897832821009
18,1,1,0.3284180314184312,0.8342631410310345
18,1,1,0.3266295873983804,0.6557645669950506
18,4,5,0.3251795049507912,0.8746424409359973
18,1,1,0.3096863591178804,0.8260079081897971
18,1,1,0.3083143569099451,0.8104314930662923
18,1,1,0.2974586617168713,0.8048263647627764
18,1,1,0.277878832938649,0.6754124553020295
18,1,1,0.2738471112689071,0.8133030732432833
18,1,1,0.2522591095216638,0.7447754810790546
18,1,1,0.2484009781015537,0.7808415832335123
18,1,1,0.2181937286774883,0.7566969363978686
18,1,1,0.1956429483403017,0.752208844635483
18,1,1,0.1948159233441001,0.6272549887787301
18,1,1,0.1834134994399285,0.5159644987920837
18,1,1,0.1288156921839773,0.6997165060718309
18,1,1,0.0994451884733461,0.7300478732328238
18,1,1,0.0584255082751149,0.5541118122933114
18,1,1,0.0575375857173234,0.7554339982274567
18,1,1,0.0196851986682707,0.6403112080958432
18,1,1,0.0171495163645272,0.5768727778394546
18,1,1,0.0086532466449535,0.6637599945448526
19,4,4,0.5848733741930158,0.8653982393191519
19,1,1,0.5450590668654479,0.8847692325448729
19,1,1,0.5331121016016688,0.8291747449300876
19,1,1,0.4740401066807382,0.8996627539963818
19,4,4,0.4435578514082597,0.6811082542649821
19,1,1,0.3707807526778092,0.8571872986472253
19,1,1,0.362526112663549,0.7327893700276584
19,1,1,0.3428341604951394,0.7313752035745825
19,2,2,0.3389502671236907,0.826993216562853
19,2,2,0.3376545810585312,0.8202220149747695
19,1,1,0.2594514107769843,0.7691696715021055
19,1,1,0.2563422658029629,0.7998095485010223
19,1,1,0.2329745473925463,0.9016989721600924
19,1,1,0.2287124829781765,0.8170422539153352
19,1,1,0.2124011259018856,0.7495149303223312
19,1,1,0.1448754522306255,0.743855231586019
19,4,4,0.0368384134083435,0.6006935700778192
20,4,4,0.5616285026062536,0.7771236531361425
20,1,1,0.5572536605129336,0.7916007183153171
20,4,4,0.5422029241736361,0.7575403337101201
20,4,4,0.5192412210372673,0.8820037426142698
20,4,4,0.5127044653038041,0.9110543685763793
20,1,1,0.5035946666058639,0.8009124244241008
20,1,1,0.5012676881134178,0.7881358090183774
20,4,4,0.4982050806028582,0.843321316123104
20,4,4,0.4959702793773291,0.7884061419901827
20,1,1,0.4811988546014981,0.8570551508724158
20,1,1,0.4786478128934606,0.7857418059800026
20,4,4,0.441568037144832,0.8361856238401777
20,1,1,0.4323690080406045,0.6946999445588254
20,1,1,0.4278990854769981,0.7936794718657032
20,4,4,0.4217867827052604,0.7338454732414541
20,1,1,0.41328198693897,0.820480118810164
20,4,4,0.409397223510253,0.7777065967810635
20,1,1,0.4017520768459616,0.8338490274284625
20,4,4,0.3761760953688179,0.79556505668294
20,4,3,0.361229455912171,0.9070743578347363
20,1,1,0.3480566435089203,0.5740966599013356
20,1,1,0.3479305058179357,0.7237708832400727
20,2,2,0.3466903997994595,0.7772927132140436
20,1,1,0.3142643693473219,0.7857285182487647
20,4,4,0.3093324526180435,0.5237310861130954
20,1,1,0.2979032399011621,0.6961901744023224
20,1,1,0.2954249178315586,0.7559632952331335
20,4,4,0.2882800535926094,0.8441636397020434
20,1,1,0.2660558365244703,0.6715744488219836
20,1,1,0.2592150729772813,0.7238699245930242
20,1,1,0.255043640864261,0.60417519379703
20,1,1,0.2478577995668612,0.8891301975906426
20,1,1,0.247553068259444,0.8005639153669746
20,4,4,0.2469358398216274,0.6983266753115718
20,1,1,0.2389970933977782,0.6111845491441598
20,1,1,0.226001501081726,0.7212850797410285
20,1,1,0.2177477211014933,0.6424055127669953
20,1,1,0.2025089302042672,0.5951217202710937
20,4,4,0.1623374321415243,0.6785176058763853
20,4,4,0.1353216635893034,0.6960035140415445
20,4,4,0.1112087683938798,0.8979113276484716
20,1,1,0.1036383424419948,0.8339520117193417
20,4,4,0.1032909695274153,0.601016540936684
20,1,1,0.0679036414454527,0.6786959540567673
20,1,1,0.065342518790654,0.5390815160360848
20,1,1,0.063368814428902,0.7856710596794718
20,1,1,0.0491995869060922,0.6216557689907602
21,1,1,0.5326336416433652,0.9356680972769864
21,4,4,0.5322322883433249,0.6552492137547927
21,4,4,0.4832802537853045,0.9257099962908352
21,1,1,0.4726612335866684,0.8226327904695252
21,1,1,0.4631230896352433,0.6093082682142036
21,1,1,0.4460492590744744,0.9004635276773427
21,3,4,0.4178438779524906,0.8333447432886453
21,2,2,0.3800823003001222,0.8205100032236118
21,4,4,0.3703319330063784,0.6913519570113859
21,4,4,0.3640735725864461,0.9145638948972494
21,1,1,0.3603103496850582,0.8415175804635179
21,4,4,0.3545515838993709,0.5311959192697674
21,1,1,0.3162165994480641,0.645541262614387
21,4,4,0.3089672626121649,0.6932436673362862
21,1,1,0.3052996817078464,0.8996227697880305
21,1,1,0.2999153051376635,0.8225700932961666
21,1,1,0.259959769583268,0.7592929996516012
21,1,1,0.2588722082932803,0.8052041352489052
21,4,4,0.2023822168703723,0.6569046763155056
21,1,1,0.1582313642393955,0.7493578759043082
21,4,4,0.1477667083484209,0.6358176925785587
21,3,4,0.0947893801856384,0.580541134911791
21,2,3,0.0786886032101379,0.5833410179611294
21,1,1,0.0463490340089209,0.7144440618904367
22,3,3,0.5896531155560523,0.9324276046701993
22,1,1,0.5889528501799601,0.7923140058716559
22,1,1,0.5777691471888751,0.8607756180973595
22,1,1,0.5057879264262178,0.8583966309341536
22,1,1,0.4845558636485055,0.8863878790667358
22,1,1,0.4692550006827738,0.8481883155446824
22,4,4,0.4666622782962488,0.9445315344512693
22,1,1,0.4601076825649708,0.8872424747153989
22,1,1,0.4212822502798722,0.8369721505831156
22,4,4,0.3993384819999683,0.5257575127139568
22,1,1,0.3893059835114671,0.7255637623991332
22,1,1,0.3396989187872536,0.8340151375255521
22,1,1,0.32409969843708,0.6659401872774833
22,1,1,0.3230755635768462,0.8250346773778178
22,1,1,0.3059498776590327,0.9559617958118414
22,1,1,0.2392771262378818,0.7061721557565094
22,1,1,0.2209106284442324,0.8600263859334571
22,1,1,0.2207761871086289,0.685816648324986
22,1,1,0.1654789263702663,0.7964596744634044
22,1,1,0.1466012106836629,0.5593960133091299
22,1,1,0.1295747556342488,0.5236563027605677
22,1,1,0.0996333156887701,0.5534780886499856
22,1,1,0.0982308014217286,0.5755476458599653
22,1,1,0.0796002967808377,0.7718490778722296
22,1,1,0.0628904906386046,0.8809254625880635
22,1,1,0.0387226423200973,0.5514448923566933
23,1,1,0.5011631407951158,0.626163495263925
23,4,4,0.4991998268335317,0.7598269640077447
23,1,1,0.4903927226406355,0.890369558927646
23,1,1,0.4380271704209084,0.8333994862797042
23,1,1,0.4029378535905689,0.7930921147012203
23,1,1,0.3041996876468776,0.7990917689686248
23,4,4,0.3034728081102892,0.653822922068113
23,1,1,0.2837457418427289,0.7396183092604043
23,1,1,0.2796003890655955,0.7358913549551012
23,1,1,0.2152609805574588,0.586572340104193
23,1,1,0.2077404566947898,0.7228431553799214
23,2,3,0.2076858015136479,0.8315402554276661
23,1,1,0.2001674889135355,0.654725668846637
23,1,1,0.047503417589866,0.8323028236304637
23,1,1,0.0318306934561201,0.8867011588418594
23,1,1,0.0088330518186463,0.674584079915673
24,4,4,0.5480996426665649,0.8773784946536025
24,2,2,0.4801162169739472,0.910907790301224
24,4,4,0.4611529517827595,0.7685160989391279
24,4,4,0.4462279309626629,0.8172216067343392
24,4,4,0.4378986103347691,0.8506106190117931
24,4,4,0.3839425125443845,0.8954881888114017
24,1,1,0.3820302159307672,0.8744302104244677
24,1,1,0.2821478529611028,0.8113714625264691
24,4,4,0.2095403602243576,0.7381584414837391
24,1,1,0.1728090550413966,0.8757575431135848
24,4,5,0.0751562222306846,0.8438144113726552
25,4,4,0.6697700314005803,0.9443271539906832
25,1,1,0.5614564818544779,0.7779167728463948
25,1,1,0.5225039241554335,0.885739823612865
25,1,1,0.4630107028554532,0.8357226631062962
25,4,4,0.3942921151665767,0.724139921793252
25,1,1,0.3268756748260398,0.7877527598249302
25,4,4,0.3208201277392115,0.8627230720046696
25,4,4,0.2805999551300067,0.7423183384292773
25,4,4,0.2416716734918038,0.8979491782234931
25,1,1,0.2289267728154596,0.5839446879261665
25,4,4,0.2010420072511737,0.5786572680099925
25,1,1,0.1617798234606391,0.6264459406749097
25,4,4,0.1584686503146783,0.7389656661201224
25,4,4,0.1513294019928341,0.7831604611702887
25,4,4,0.0429780562169493,0.5537536027340212
25,4,4,0.0045202427699396,0.5543658588603758
26,5,4,0.5974599662152648,0.8968483601830006
26,1,1,0.5198463494270009,0.6864698338802485
26,5,4,0.514204852174438,0.8901844307498651
26,1,1,0.4759607231949259,0.6730645942938294
26,1,1,0.4715931660546062,0.5727747900281343
26,5,4,0.4657862268472396,0.9235012782603281
26,1,1,0.4396421432287008,0.8626298942305516
26,1,1,0.408682955620461,0.857685755937603
26,1,1,0.3935072509757996,0.762137828295288
26,1,1,0.3745228453096654,0.8096932451476343
26,1,1,0.3708913609726693,0.8201254818501371
26,1,1,0.3524597211853879,0.7499977687911364
26,1,1,0.3463946707691187,0.8167284669863824
26,4,4,0.3401889759479699,0.8642694981308506
26,1,1,0.3292763694579944,0.6787764518054455
26,1,1,0.3115524576155876,0.9048125691103718
26,1,1,0.2835084555680291,0.585915381386037
26,1,1,0.2768585882967639,0.7567866402036905
26,1,1,0.2685875964444245,0.8636749055567212
26,1,1,0.2587955125392254,0.7377929748224391
26,5,4,0.2152661773776605,0.7896068406055888
26,1,1,0.1906388381627285,0.7103971062375344
26,1,1,0.1357821691035225,0.7051784851132015
26,1,1,0.1280125074428,0.6778393557967094
26,3,3,0.1003747677018305,0.7784953871927003
26,1,1,0.0831555591173173,0.605349474315311
26,1,1,0.0655655247760836,0.6227334764571851
26,1,1,0.0184162056405482,0.6479743117546855
26,1,1,0.0138994811415714,0.5204602346091151
27,1,1,0.611274139517229,0.8409144621370744
27,4,4,0.5619500940275794,0.7962549985058793
27,4,4,0.5615886232949857,0.7623022424800698
27,1,1,0.5576009753984467,0.8633458889352743
27,4,4,0.5462699806152381,0.961936632370519
27,4,4,0.5281937089640215,0.7810639709664682
27,1,1,0.5180116646668702,0.7815257503252581
27,4,4,0.5166738890417495,0.903517236544862
27,4,4,0.500956834835308,0.9088861554476169
27,1,1,0.4936878678101853,0.8463078854665547
27,4,4,0.4867446159618109,0.8982814399679645
27,1,1,0.4859649259028109,0.8140761259982741
27,4,4,0.4811832950525417,0.7514734433066415
27,4,4,0.4723724031997749,0.7176943441824
27,1,1,0.457804581231227,0.7747476749715928
27,1,1,0.4489646563180113,0.8968460119056534
27,1,1,0.4470439544057684,0.8669476453322438
27,4,4,0.4468461711925156,0.8321310149082519
27,4,4,0.4444534971245198,0.6784941211322437
27,5,4,0.4444191966010629,0.8771055368674082
27,1,1,0.4397206176283459,0.8136197350012151
27,1,1,0.4376060601289947,0.7601201415657434
27,1,1,0.407753091962645,0.8691504108113771
27,5,4,0.3785588896126025,0.7483219073751781
27,1,1,0.3778892607495002,0.8871761200319298
27,1,1,0.3763703535682446,0.8924904367214711
27,1,1,0.372229059966041,0.8117534238732427
27,1,1,0.3464597878072747,0.6792103958608744
27,1,1,0.3387659908864573,0.6795676375917672
27,1,1,0.3361317771028527,0.5078571226287922
27,1,1,0.3276177621898735,0.7253315277460468
27,1,1,0.298279613294789,0.7485414643599518
27,1,1,0.2873523562405357,0.8294133348374765
27,1,1,0.2822422342415918,0.6799252868981235
27,1,1,0.2760630842313436,0.603574295507517
27,1,1,0.2359726028091176,0.6450709562780385
27,1,1,0.201748033378102,0.7887429110567075
27,4,4,0.1762982228698121,0.8435621986185708
27,4,4,0.1658532353710815,0.8501755810348098
27,2,1,0.1652225211295506,0.8961973330053888
27,1,1,0.1499743730515076,0.6135165634375079
27,1,1,0.1374741484018903,0.8102598207786277
27,4,4,0.1348065922901167,0.5718912625071001
27,1,1,0.102308212524093,0.8222460614099307
27,1,1,0.0956081046010363,0.5749144476541965
27,1,1,0.090952208285925,0.7133660641437276
28,1,1,0.6177301901956505,0.8612170407964799
28,1,1,0.6052784161014021,0.8772890284511595
28,4,4,0.5887826505572542,0.8243747546620513
28,4,4,0.5076479073788372,0.8695067435988265
28,4,4,0.5040112530700475,0.9324051155421785
28,1,1,0.4921152097419829,0.8283301847188412
28,4,4,0.4807927464150777,0.7757260188004035
28,4,4,0.4788570083874586,0.8551202667901456
28,4,4,0.4253779979896607,0.8687526943358381
28,1,1,0.4119200319352193,0.8308330260876793
28,4,4,0.3813145789781337,0.9138770891794908
28,1,1,0.3704187957823008,0.7050079851876319
28,1,1,0.3511210173286777,0.866724770315931
28,4,4,0.3327471454413156,0.8090347029956569
28,1,1,0.3095581592749124,0.5645870370437578
28,1,1,0.3023195456994566,0.7074450230555115
28,4,4,0.2955663937106522,0.6510631729525027
28,4,4,0.2729793927759638,0.504539182090451
28,1,1,0.1994248756090996,0.8612995338018026
28,1,1,0.0985749676638709,0.5168472195382687
28,1,1,0.0547410607946211,0.5484220360412184
28,1,1,0.0457603263656451,0.7360466514472582
29,4,4,0.6221733326181336,0.7501826285870208
29,1,1,0.5810167738791332,0.8749554300406037
29,4,4,0.5170828428253443,0.7532641102519311
29,1,1,0.4790977708119241,0.8798748739254997
29,4,4,0.4569707997362584,0.6441739252497947
29,1,1,0.4374448669079698,0.883887130804968
29,4,4,0.422473934559428,0.9138069984572917
29,4,4,0.4224085607320419,0.766263088972176
29,4,4,0.3563784872396701,0.8506845233804896
29,1,1,0.3528740148385082,0.7011970678292848
29,3,3,0.3454651397602858,0.7261235440612213
29,4,1,0.341889974565302,0.8599649470554547
29,3,2,0.2814839480502412,0.8764120353925471
29,4,4,0.2571542433930788,0.8638522385856243
29,4,4,0.2379528403600708,0.7090658990848899
29,1,1,0.2233520163446234,0.7881241376733399
29,4,4,0.1821951277982323,0.8887389268297333
30,4,4,0.6461651842451972,0.8856396527457644
30,4,4,0.6441943838970389,0.8103113524240823
30,1,1,0.0138734026622367,0.5421216046585378
31,4,4,0.5903873016069391,0.8950813999010022
31,4,4,0.4837829465176406,0.8601865655467394
31,4,4,0.4814967096105332,0.8668677856987087
31,3,3,0.445760135003711,0.8161569011822716
31,3,3,0.394897307285032,0.8209427269968795
31,2,2,0.3688505371098433,0.8101935035718641
31,1,1,0.3381184968297708,0.7271484921363384
31,4,4,0.2134553367337021,0.5764626249152968
31,1,1,0.1828352769504106,0.5255483508032431
31,1,1,0.0292384384203541,0.8038928696351958
32,1,1,0.5980340858861954,0.9178937887735583
32,4,4,0.5888253584286386,0.8352551002564451
32,1,1,0.5885873944522284,0.8571167900645275
32,1,1,0.5219344433559343,0.7413670730899918
32,4,4,0.509364639936709,0.7140539904628979
32,4,4,0.5076397484784321,0.7928980508069722
